Año,Mes,Día,Precio Bolsa Nacional,CEE,CERE,Precio Escasez,Precio Escasez Activación
2011,3,11,79.5079,29.4940,29.0881,366.9127,
2011,3,12,77.8308,29.4940,29.0881,366.9127,
2011,3,13,81.8916,29.4940,29.0881,366.9127,
2011,3,14,86.9564,29.4940,29.0881,366.9127,
2011,3,15,86.8122,29.4940,29.0881,366.9127,
2011,3,16,87.7120,29.4940,29.0881,366.9127,
2011,3,17,85.3756,29.4940,29.0881,366.9127,
2011,3,18,78.6655,29.4940,29.0881,366.9127,
2011,3,19,76.2337,29.4940,29.0881,366.9127,
2011,3,20,77.9982,29.4940,29.0881,366.9127,
2011,3,21,84.2079,29.4940,29.0881,366.9127,
2011,3,22,98.5586,29.4940,29.0881,366.9127,
2011,3,23,79.5895,29.4940,29.0881,366.9127,
2011,3,24,70.0440,29.4940,29.0881,366.9127,
2011,3,25,66.1174,29.4940,29.0881,366.9127,
2011,3,26,57.6414,29.4940,29.0881,366.9127,
2011,3,27,46.2278,29.4940,29.0881,366.9127,
2011,3,28,69.2996,29.4940,29.0881,366.9127,
2011,3,29,67.3253,29.4940,29.0881,366.9127,
2011,3,30,70.2146,29.4940,29.0881,366.9127,
2011,3,31,79.7368,29.4940,29.0881,366.9127,
2011,4,1,85.1307,29.2500,28.7066,409.9559,
2011,4,2,84.1983,29.2500,28.7066,409.9559,
2011,4,3,79.9473,29.2500,28.7066,409.9559,
2011,4,4,90.8040,29.2500,28.7066,409.9559,
2011,4,5,94.0991,29.2500,28.7066,409.9559,
2011,4,6,111.8028,29.2500,28.7066,409.9559,
2011,4,7,113.9314,29.2500,28.7066,409.9559,
2011,4,8,111.5938,29.2500,28.7066,409.9559,
2011,4,9,111.5487,29.2500,28.7066,409.9559,
2011,4,10,104.1466,29.2500,28.7066,409.9559,
2011,4,11,104.9480,29.2500,28.7066,409.9559,
2011,4,12,97.4629,29.2500,28.7066,409.9559,
2011,4,13,82.1136,29.2500,28.7066,409.9559,
2011,4,14,72.3264,29.2500,28.7066,409.9559,
2011,4,15,64.5823,29.2500,28.7066,409.9559,
2011,4,16,41.8279,29.2500,28.7066,409.9559,
2011,4,17,37.4939,29.2500,28.7066,409.9559,
2011,4,18,55.7366,29.2500,28.7066,409.9559,
2011,4,19,61.6105,29.2500,28.7066,409.9559,
2011,4,20,54.2092,29.2500,28.7066,409.9559,
2011,4,21,40.5948,29.2500,28.7066,409.9559,
2011,4,22,36.1169,29.2500,28.7066,409.9559,
2011,4,23,35.3567,29.2500,28.7066,409.9559,
2011,4,24,38.6379,29.2500,28.7066,409.9559,
2011,4,25,63.1009,29.2500,28.7066,409.9559,
2011,4,26,64.8593,29.2500,28.7066,409.9559,
2011,4,27,67.8844,29.2500,28.7066,409.9559,
2011,4,28,65.5018,29.2500,28.7066,409.9559,
2011,4,29,65.6838,29.2500,28.7066,409.9559,
2011,4,30,65.2399,29.2500,28.7066,409.9559,
2011,5,1,49.3394,27.8430,29.2233,430.2641,
2011,5,2,59.4977,27.8430,29.2233,430.2641,
2011,5,3,49.8949,27.8430,29.2233,430.2641,
2011,5,4,65.1644,27.8430,29.2233,430.2641,
2011,5,5,64.7029,27.8430,29.2233,430.2641,
2011,5,6,64.3490,27.8430,29.2233,430.2641,
2011,5,7,59.0543,27.8430,29.2233,430.2641,
2011,5,8,40.5779,27.8430,29.2233,430.2641,
2011,5,9,60.0129,27.8430,29.2233,430.2641,
2011,5,10,70.8089,27.8430,29.2233,430.2641,
2011,5,11,73.6997,27.8430,29.2233,430.2641,
2011,5,12,74.4940,27.8430,29.2233,430.2641,
2011,5,13,70.5729,27.8430,29.2233,430.2641,
2011,5,14,66.9360,27.8430,29.2233,430.2641,
2011,5,15,45.3495,27.8430,29.2233,430.2641,
2011,5,16,63.9580,27.8430,29.2233,430.2641,
2011,5,17,62.7245,27.8430,29.2233,430.2641,
2011,5,18,58.7578,27.8430,29.2233,430.2641,
2011,5,19,61.8650,27.8430,29.2233,430.2641,
2011,5,20,61.6552,27.8430,29.2233,430.2641,
2011,5,21,58.0674,27.8430,29.2233,430.2641,
2011,5,22,46.8669,27.8430,29.2233,430.2641,
2011,5,23,59.4646,27.8430,29.2233,430.2641,
2011,5,24,58.4639,27.8430,29.2233,430.2641,
2011,5,25,53.5274,27.8430,29.2233,430.2641,
2011,5,26,58.4377,27.8430,29.2233,430.2641,
2011,5,27,60.1434,27.8430,29.2233,430.2641,
2011,5,28,43.2372,27.8430,29.2233,430.2641,
2011,5,29,38.7978,27.8430,29.2233,430.2641,
2011,5,30,64.7610,27.8430,29.2233,430.2641,
2011,5,31,48.0297,27.8430,29.2233,430.2641,
2011,6,1,56.1297,28.3030,28.3123,450.5873,
2011,6,2,59.2829,28.3030,28.3123,450.5873,
2011,6,3,50.9946,28.3030,28.3123,450.5873,
2011,6,4,39.1538,28.3030,28.3123,450.5873,
2011,6,5,37.7506,28.3030,28.3123,450.5873,
2011,6,6,49.9511,28.3030,28.3123,450.5873,
2011,6,7,66.1937,28.3030,28.3123,450.5873,
2011,6,8,71.4553,28.3030,28.3123,450.5873,
2011,6,9,72.0393,28.3030,28.3123,450.5873,
2011,6,10,65.9390,28.3030,28.3123,450.5873,
2011,6,11,62.7094,28.3030,28.3123,450.5873,
2011,6,12,60.4428,28.3030,28.3123,450.5873,
2011,6,13,78.6404,28.3030,28.3123,450.5873,
2011,6,14,74.8101,28.3030,28.3123,450.5873,
2011,6,15,71.9572,28.3030,28.3123,450.5873,
2011,6,16,76.1260,28.3030,28.3123,450.5873,
2011,6,17,74.3611,28.3030,28.3123,450.5873,
2011,6,18,62.7518,28.3030,28.3123,450.5873,
2011,6,19,41.1108,28.3030,28.3123,450.5873,
2011,6,20,60.7312,28.3030,28.3123,450.5873,
2011,6,21,64.4550,28.3030,28.3123,450.5873,
2011,6,22,72.4670,28.3030,28.3123,450.5873,
2011,6,23,68.0115,28.3030,28.3123,450.5873,
2011,6,24,61.9524,28.3030,28.3123,450.5873,
2011,6,25,54.9462,28.3030,28.3123,450.5873,
2011,6,26,43.9323,28.3030,28.3123,450.5873,
2011,6,27,40.9341,28.3030,28.3123,450.5873,
2011,6,28,63.9389,28.3030,28.3123,450.5873,
2011,6,29,56.4123,28.3030,28.3123,450.5873,
2011,6,30,42.2687,28.3030,28.3123,450.5873,
2011,7,1,41.7426,27.9820,28.8439,424.9760,
2011,7,2,40.9641,27.9820,28.8439,424.9760,
2011,7,3,38.5908,27.9820,28.8439,424.9760,
2011,7,4,43.2307,27.9820,28.8439,424.9760,
2011,7,5,43.0043,27.9820,28.8439,424.9760,
2011,7,6,47.1328,27.9820,28.8439,424.9760,
2011,7,7,47.4238,27.9820,28.8439,424.9760,
2011,7,8,51.1251,27.9820,28.8439,424.9760,
2011,7,9,43.9648,27.9820,28.8439,424.9760,
2011,7,10,52.1448,27.9820,28.8439,424.9760,
2011,7,11,51.0635,27.9820,28.8439,424.9760,
2011,7,12,72.6847,27.9820,28.8439,424.9760,
2011,7,13,71.2170,27.9820,28.8439,424.9760,
2011,7,14,70.6721,27.9820,28.8439,424.9760,
2011,7,15,73.0202,27.9820,28.8439,424.9760,
2011,7,16,62.4173,27.9820,28.8439,424.9760,
2011,7,17,57.2325,27.9820,28.8439,424.9760,
2011,7,18,65.2051,27.9820,28.8439,424.9760,
2011,7,19,62.1214,27.9820,28.8439,424.9760,
2011,7,20,51.6566,27.9820,28.8439,424.9760,
2011,7,21,64.5869,27.9820,28.8439,424.9760,
2011,7,22,66.7044,27.9820,28.8439,424.9760,
2011,7,23,70.9785,27.9820,28.8439,424.9760,
2011,7,24,47.6834,27.9820,28.8439,424.9760,
2011,7,25,55.9871,27.9820,28.8439,424.9760,
2011,7,26,58.3761,27.9820,28.8439,424.9760,
2011,7,27,65.5708,27.9820,28.8439,424.9760,
2011,7,28,61.4403,27.9820,28.8439,424.9760,
2011,7,29,56.3649,27.9820,28.8439,424.9760,
2011,7,30,48.3900,27.9820,28.8439,424.9760,
2011,7,31,38.2331,27.9820,28.8439,424.9760,
2011,8,1,64.0613,27.2110,27.9494,427.5690,
2011,8,2,78.5490,27.2110,27.9494,427.5690,
2011,8,3,76.4186,27.2110,27.9494,427.5690,
2011,8,4,72.6694,27.2110,27.9494,427.5690,
2011,8,5,72.0208,27.2110,27.9494,427.5690,
2011,8,6,81.8559,27.2110,27.9494,427.5690,
2011,8,7,88.3249,27.2110,27.9494,427.5690,
2011,8,8,116.6647,27.2110,27.9494,427.5690,
2011,8,9,110.9025,27.2110,27.9494,427.5690,
2011,8,10,108.8430,27.2110,27.9494,427.5690,
2011,8,11,101.6883,27.2110,27.9494,427.5690,
2011,8,12,115.5603,27.2110,27.9494,427.5690,
2011,8,13,114.4871,27.2110,27.9494,427.5690,
2011,8,14,92.3525,27.2110,27.9494,427.5690,
2011,8,15,96.0564,27.2110,27.9494,427.5690,
2011,8,16,115.1180,27.2110,27.9494,427.5690,
2011,8,17,99.4779,27.2110,27.9494,427.5690,
2011,8,18,86.8933,27.2110,27.9494,427.5690,
2011,8,19,65.7933,27.2110,27.9494,427.5690,
2011,8,20,84.2836,27.2110,27.9494,427.5690,
2011,8,21,64.9425,27.2110,27.9494,427.5690,
2011,8,22,79.5278,27.2110,27.9494,427.5690,
2011,8,23,85.8621,27.2110,27.9494,427.5690,
2011,8,24,80.4801,27.2110,27.9494,427.5690,
2011,8,25,86.7676,27.2110,27.9494,427.5690,
2011,8,26,81.7897,27.2110,27.9494,427.5690,
2011,8,27,81.0716,27.2110,27.9494,427.5690,
2011,8,28,74.3403,27.2110,27.9494,427.5690,
2011,8,29,91.9641,27.2110,27.9494,427.5690,
2011,8,30,98.9145,27.2110,27.9494,427.5690,
2011,8,31,90.6557,27.2110,27.9494,427.5690,
2011,9,1,117.8472,27.6640,29.9743,437.2980,
2011,9,2,96.5649,27.6640,29.9743,437.2980,
2011,9,3,84.1187,27.6640,29.9743,437.2980,
2011,9,4,80.3173,27.6640,29.9743,437.2980,
2011,9,5,100.0810,27.6640,29.9743,437.2980,
2011,9,6,96.8847,27.6640,29.9743,437.2980,
2011,9,7,103.5730,27.6640,29.9743,437.2980,
2011,9,8,112.9773,27.6640,29.9743,437.2980,
2011,9,9,93.5127,27.6640,29.9743,437.2980,
2011,9,10,89.4609,27.6640,29.9743,437.2980,
2011,9,11,87.0555,27.6640,29.9743,437.2980,
2011,9,12,85.0912,27.6640,29.9743,437.2980,
2011,9,13,106.1567,27.6640,29.9743,437.2980,
2011,9,14,91.4661,27.6640,29.9743,437.2980,
2011,9,15,97.8060,27.6640,29.9743,437.2980,
2011,9,16,93.3736,27.6640,29.9743,437.2980,
2011,9,17,90.6760,27.6640,29.9743,437.2980,
2011,9,18,86.9442,27.6640,29.9743,437.2980,
2011,9,19,92.2843,27.6640,29.9743,437.2980,
2011,9,20,99.3966,27.6640,29.9743,437.2980,
2011,9,21,98.6730,27.6640,29.9743,437.2980,
2011,9,22,94.6367,27.6640,29.9743,437.2980,
2011,9,23,95.3422,27.6640,29.9743,437.2980,
2011,9,24,95.1529,27.6640,29.9743,437.2980,
2011,9,25,77.9959,27.6640,29.9743,437.2980,
2011,9,26,92.8684,27.6640,29.9743,437.2980,
2011,9,27,82.0058,27.6640,29.9743,437.2980,
2011,9,28,82.0495,27.6640,29.9743,437.2980,
2011,9,29,82.0210,27.6640,29.9743,437.2980,
2011,9,30,68.9526,27.6640,29.9743,437.2980,
2011,10,1,59.4024,29.7300,29.4360,452.5632,
2011,10,2,57.2405,29.7300,29.4360,452.5632,
2011,10,3,88.7346,29.7300,29.4360,452.5632,
2011,10,4,93.4185,29.7300,29.4360,452.5632,
2011,10,5,103.5806,29.7300,29.4360,452.5632,
2011,10,6,117.6287,29.7300,29.4360,452.5632,
2011,10,7,108.5010,29.7300,29.4360,452.5632,
2011,10,8,103.3372,29.7300,29.4360,452.5632,
2011,10,9,77.2468,29.7300,29.4360,452.5632,
2011,10,10,86.7396,29.7300,29.4360,452.5632,
2011,10,11,108.6098,29.7300,29.4360,452.5632,
2011,10,12,79.2648,29.7300,29.4360,452.5632,
2011,10,13,70.2554,29.7300,29.4360,452.5632,
2011,10,14,72.7173,29.7300,29.4360,452.5632,
2011,10,15,63.3365,29.7300,29.4360,452.5632,
2011,10,16,45.5498,29.7300,29.4360,452.5632,
2011,10,17,53.2916,29.7300,29.4360,452.5632,
2011,10,18,60.1859,29.7300,29.4360,452.5632,
2011,10,19,56.1480,29.7300,29.4360,452.5632,
2011,10,20,63.5389,29.7300,29.4360,452.5632,
2011,10,21,62.0122,29.7300,29.4360,452.5632,
2011,10,22,65.0780,29.7300,29.4360,452.5632,
2011,10,23,54.8505,29.7300,29.4360,452.5632,
2011,10,24,73.8003,29.7300,29.4360,452.5632,
2011,10,25,83.5442,29.7300,29.4360,452.5632,
2011,10,26,78.1797,29.7300,29.4360,452.5632,
2011,10,27,83.0958,29.7300,29.4360,452.5632,
2011,10,28,78.4143,29.7300,29.4360,452.5632,
2011,10,29,56.1193,29.7300,29.4360,452.5632,
2011,10,30,38.5678,29.7300,29.4360,452.5632,
2011,10,31,40.0703,29.7300,29.4360,452.5632,
2011,11,1,63.3256,29.0880,30.3017,440.6815,
2011,11,2,63.8656,29.0880,30.3017,440.6815,
2011,11,3,79.0865,29.0880,30.3017,440.6815,
2011,11,4,86.3375,29.0880,30.3017,440.6815,
2011,11,5,66.3690,29.0880,30.3017,440.6815,
2011,11,6,65.0226,29.0880,30.3017,440.6815,
2011,11,7,62.7538,29.0880,30.3017,440.6815,
2011,11,8,77.8219,29.0880,30.3017,440.6815,
2011,11,9,74.0210,29.0880,30.3017,440.6815,
2011,11,10,75.0399,29.0880,30.3017,440.6815,
2011,11,11,86.9498,29.0880,30.3017,440.6815,
2011,11,12,72.9645,29.0880,30.3017,440.6815,
2011,11,13,59.3688,29.0880,30.3017,440.6815,
2011,11,14,56.4881,29.0880,30.3017,440.6815,
2011,11,15,76.8985,29.0880,30.3017,440.6815,
2011,11,16,83.2348,29.0880,30.3017,440.6815,
2011,11,17,76.9935,29.0880,30.3017,440.6815,
2011,11,18,79.5690,29.0880,30.3017,440.6815,
2011,11,19,65.7121,29.0880,30.3017,440.6815,
2011,11,20,51.7282,29.0880,30.3017,440.6815,
2011,11,21,79.4454,29.0880,30.3017,440.6815,
2011,11,22,68.9847,29.0880,30.3017,440.6815,
2011,11,23,69.6260,29.0880,30.3017,440.6815,
2011,11,24,76.2067,29.0880,30.3017,440.6815,
2011,11,25,54.0936,29.0880,30.3017,440.6815,
2011,11,26,66.6701,29.0880,30.3017,440.6815,
2011,11,27,50.0431,29.0880,30.3017,440.6815,
2011,11,28,74.3378,29.0880,30.3017,440.6815,
2011,11,29,78.4639,29.0880,30.3017,440.6815,
2011,11,30,74.7354,29.0880,30.3017,440.6815,
2011,12,1,67.2605,30.3570,32.1725,461.4439,
2011,12,2,72.7274,30.3570,32.1725,461.4439,
2011,12,3,50.5888,30.3570,32.1725,461.4439,
2011,12,4,45.6225,30.3570,32.1725,461.4439,
2011,12,5,57.2903,30.3570,32.1725,461.4439,
2011,12,6,56.3067,30.3570,32.1725,461.4439,
2011,12,7,57.1102,30.3570,32.1725,461.4439,
2011,12,8,44.7960,30.3570,32.1725,461.4439,
2011,12,9,47.0207,30.3570,32.1725,461.4439,
2011,12,10,45.3151,30.3570,32.1725,461.4439,
2011,12,11,43.4219,30.3570,32.1725,461.4439,
2011,12,12,51.1550,30.3570,32.1725,461.4439,
2011,12,13,63.6350,30.3570,32.1725,461.4439,
2011,12,14,63.1295,30.3570,32.1725,461.4439,
2011,12,15,64.1892,30.3570,32.1725,461.4439,
2011,12,16,67.2185,30.3570,32.1725,461.4439,
2011,12,17,50.0084,30.3570,32.1725,461.4439,
2011,12,18,45.8458,30.3570,32.1725,461.4439,
2011,12,19,47.9043,30.3570,32.1725,461.4439,
2011,12,20,53.6638,30.3570,32.1725,461.4439,
2011,12,21,50.5614,30.3570,32.1725,461.4439,
2011,12,22,60.8681,30.3570,32.1725,461.4439,
2011,12,23,57.2042,30.3570,32.1725,461.4439,
2011,12,24,45.8832,30.3570,32.1725,461.4439,
2011,12,25,41.1816,30.3570,32.1725,461.4439,
2011,12,26,58.3647,30.3570,32.1725,461.4439,
2011,12,27,69.0247,30.3570,32.1725,461.4439,
2011,12,28,67.1410,30.3570,32.1725,461.4439,
2011,12,29,68.9832,30.3570,32.1725,461.4439,
2011,12,30,61.5753,30.3570,32.1725,461.4439,
2011,12,31,53.4407,30.3570,32.1725,461.4439,
2012,1,1,42.1811,31.1400,30.6145,465.8479,
2012,1,2,54.3776,31.1400,30.6145,465.8479,
2012,1,3,58.6006,31.1400,30.6145,465.8479,
2012,1,4,57.0322,31.1400,30.6145,465.8479,
2012,1,5,58.0743,31.1400,30.6145,465.8479,
2012,1,6,50.5759,31.1400,30.6145,465.8479,
2012,1,7,51.5288,31.1400,30.6145,465.8479,
2012,1,8,46.4722,31.1400,30.6145,465.8479,
2012,1,9,50.7394,31.1400,30.6145,465.8479,
2012,1,10,57.3188,31.1400,30.6145,465.8479,
2012,1,11,56.4327,31.1400,30.6145,465.8479,
2012,1,12,55.6532,31.1400,30.6145,465.8479,
2012,1,13,50.3826,31.1400,30.6145,465.8479,
2012,1,14,51.4239,31.1400,30.6145,465.8479,
2012,1,15,44.6803,31.1400,30.6145,465.8479,
2012,1,16,52.4811,31.1400,30.6145,465.8479,
2012,1,17,67.5534,31.1400,30.6145,465.8479,
2012,1,18,91.3486,31.1400,30.6145,465.8479,
2012,1,19,86.6912,31.1400,30.6145,465.8479,
2012,1,20,41.6353,31.1400,30.6145,465.8479,
2012,1,21,45.1531,31.1400,30.6145,465.8479,
2012,1,22,50.0404,31.1400,30.6145,465.8479,
2012,1,23,52.1758,31.1400,30.6145,465.8479,
2012,1,24,51.4558,31.1400,30.6145,465.8479,
2012,1,25,60.7384,31.1400,30.6145,465.8479,
2012,1,26,59.3480,31.1400,30.6145,465.8479,
2012,1,27,50.9671,31.1400,30.6145,465.8479,
2012,1,28,41.1296,31.1400,30.6145,465.8479,
2012,1,29,40.7089,31.1400,30.6145,465.8479,
2012,1,30,43.9391,31.1400,30.6145,465.8479,
2012,1,31,41.0824,31.1400,30.6145,465.8479,
2012,2,1,42.7980,29.6150,30.3401,422.9571,
2012,2,2,43.6187,29.6150,30.3401,422.9571,
2012,2,3,46.3050,29.6150,30.3401,422.9571,
2012,2,4,47.0963,29.6150,30.3401,422.9571,
2012,2,5,51.8911,29.6150,30.3401,422.9571,
2012,2,6,49.5673,29.6150,30.3401,422.9571,
2012,2,7,44.7832,29.6150,30.3401,422.9571,
2012,2,8,45.7086,29.6150,30.3401,422.9571,
2012,2,9,45.4657,29.6150,30.3401,422.9571,
2012,2,10,44.4131,29.6150,30.3401,422.9571,
2012,2,11,50.1135,29.6150,30.3401,422.9571,
2012,2,12,57.4827,29.6150,30.3401,422.9571,
2012,2,13,70.5776,29.6150,30.3401,422.9571,
2012,2,14,77.4132,29.6150,30.3401,422.9571,
2012,2,15,79.2532,29.6150,30.3401,422.9571,
2012,2,16,80.6662,29.6150,30.3401,422.9571,
2012,2,17,81.0122,29.6150,30.3401,422.9571,
2012,2,18,81.8101,29.6150,30.3401,422.9571,
2012,2,19,80.6013,29.6150,30.3401,422.9571,
2012,2,20,81.4350,29.6150,30.3401,422.9571,
2012,2,21,109.7946,29.6150,30.3401,422.9571,
2012,2,22,123.2813,29.6150,30.3401,422.9571,
2012,2,23,112.3903,29.6150,30.3401,422.9571,
2012,2,24,104.5683,29.6150,30.3401,422.9571,
2012,2,25,115.8931,29.6150,30.3401,422.9571,
2012,2,26,102.6684,29.6150,30.3401,422.9571,
2012,2,27,132.7930,29.6150,30.3401,422.9571,
2012,2,28,138.8881,29.6150,30.3401,422.9571,
2012,2,29,134.0945,29.6150,30.3401,422.9571,
2012,3,1,134.7639,28.8640,29.9798,438.6736,
2012,3,2,129.9999,28.8640,29.9798,438.6736,
2012,3,3,125.0917,28.8640,29.9798,438.6736,
2012,3,4,128.5548,28.8640,29.9798,438.6736,
2012,3,5,144.0411,28.8640,29.9798,438.6736,
2012,3,6,141.6659,28.8640,29.9798,438.6736,
2012,3,7,142.4878,28.8640,29.9798,438.6736,
2012,3,8,139.4649,28.8640,29.9798,438.6736,
2012,3,9,139.5958,28.8640,29.9798,438.6736,
2012,3,10,135.9251,28.8640,29.9798,438.6736,
2012,3,11,133.5202,28.8640,29.9798,438.6736,
2012,3,12,138.7735,28.8640,29.9798,438.6736,
2012,3,13,135.7760,28.8640,29.9798,438.6736,
2012,3,14,133.8441,28.8640,29.9798,438.6736,
2012,3,15,139.1766,28.8640,29.9798,438.6736,
2012,3,16,137.9871,28.8640,29.9798,438.6736,
2012,3,17,132.5254,28.8640,29.9798,438.6736,
2012,3,18,129.7679,28.8640,29.9798,438.6736,
2012,3,19,128.2911,28.8640,29.9798,438.6736,
2012,3,20,125.2120,28.8640,29.9798,438.6736,
2012,3,21,122.5393,28.8640,29.9798,438.6736,
2012,3,22,111.4970,28.8640,29.9798,438.6736,
2012,3,23,104.2869,28.8640,29.9798,438.6736,
2012,3,24,96.5451,28.8640,29.9798,438.6736,
2012,3,25,95.4851,28.8640,29.9798,438.6736,
2012,3,26,85.4679,28.8640,29.9798,438.6736,
2012,3,27,82.3604,28.8640,29.9798,438.6736,
2012,3,28,73.0840,28.8640,29.9798,438.6736,
2012,3,29,69.3249,28.8640,29.9798,438.6736,
2012,3,30,85.5671,28.8640,29.9798,438.6736,
2012,3,31,69.6390,28.8640,29.9798,438.6736,
2012,4,1,59.8088,28.9900,29.8570,463.8939,
2012,4,2,72.3874,28.9900,29.8570,463.8939,
2012,4,3,69.1136,28.9900,29.8570,463.8939,
2012,4,4,62.7860,28.9900,29.8570,463.8939,
2012,4,5,43.1491,28.9900,29.8570,463.8939,
2012,4,6,40.1135,28.9900,29.8570,463.8939,
2012,4,7,51.0675,28.9900,29.8570,463.8939,
2012,4,8,39.3498,28.9900,29.8570,463.8939,
2012,4,9,52.1698,28.9900,29.8570,463.8939,
2012,4,10,48.1555,28.9900,29.8570,463.8939,
2012,4,11,41.9771,28.9900,29.8570,463.8939,
2012,4,12,51.6541,28.9900,29.8570,463.8939,
2012,4,13,56.6571,28.9900,29.8570,463.8939,
2012,4,14,48.0472,28.9900,29.8570,463.8939,
2012,4,15,46.2326,28.9900,29.8570,463.8939,
2012,4,16,60.8045,28.9900,29.8570,463.8939,
2012,4,17,59.2776,28.9900,29.8570,463.8939,
2012,4,18,61.7890,28.9900,29.8570,463.8939,
2012,4,19,71.1336,28.9900,29.8570,463.8939,
2012,4,20,62.2046,28.9900,29.8570,463.8939,
2012,4,21,67.5618,28.9900,29.8570,463.8939,
2012,4,22,60.5861,28.9900,29.8570,463.8939,
2012,4,23,85.1990,28.9900,29.8570,463.8939,
2012,4,24,91.8289,28.9900,29.8570,463.8939,
2012,4,25,69.1489,28.9900,29.8570,463.8939,
2012,4,26,53.3675,28.9900,29.8570,463.8939,
2012,4,27,49.8239,28.9900,29.8570,463.8939,
2012,4,28,43.2722,28.9900,29.8570,463.8939,
2012,4,29,40.8352,28.9900,29.8570,463.8939,
2012,4,30,50.3262,28.9900,29.8570,463.8939,
2012,5,1,39.0909,28.7170,31.1065,481.5651,
2012,5,2,47.2206,28.7170,31.1065,481.5651,
2012,5,3,46.8098,28.7170,31.1065,481.5651,
2012,5,4,56.5186,28.7170,31.1065,481.5651,
2012,5,5,45.6409,28.7170,31.1065,481.5651,
2012,5,6,48.1594,28.7170,31.1065,481.5651,
2012,5,7,45.7213,28.7170,31.1065,481.5651,
2012,5,8,47.8495,28.7170,31.1065,481.5651,
2012,5,9,49.0141,28.7170,31.1065,481.5651,
2012,5,10,51.3503,28.7170,31.1065,481.5651,
2012,5,11,47.2707,28.7170,31.1065,481.5651,
2012,5,12,39.4925,28.7170,31.1065,481.5651,
2012,5,13,38.3980,28.7170,31.1065,481.5651,
2012,5,14,45.0044,28.7170,31.1065,481.5651,
2012,5,15,51.4660,28.7170,31.1065,481.5651,
2012,5,16,54.6316,28.7170,31.1065,481.5651,
2012,5,17,47.8918,28.7170,31.1065,481.5651,
2012,5,18,48.1375,28.7170,31.1065,481.5651,
2012,5,19,40.1094,28.7170,31.1065,481.5651,
2012,5,20,39.0241,28.7170,31.1065,481.5651,
2012,5,21,39.8148,28.7170,31.1065,481.5651,
2012,5,22,47.2805,28.7170,31.1065,481.5651,
2012,5,23,49.9257,28.7170,31.1065,481.5651,
2012,5,24,63.9748,28.7170,31.1065,481.5651,
2012,5,25,54.0165,28.7170,31.1065,481.5651,
2012,5,26,40.2366,28.7170,31.1065,481.5651,
2012,5,27,38.5857,28.7170,31.1065,481.5651,
2012,5,28,46.8162,28.7170,31.1065,481.5651,
2012,5,29,49.5599,28.7170,31.1065,481.5651,
2012,5,30,48.1140,28.7170,31.1065,481.5651,
2012,5,31,45.4934,28.7170,31.1065,481.5651,
2012,6,1,40.0247,29.5850,29.8529,492.1603,
2012,6,2,39.5040,29.5850,29.8529,492.1603,
2012,6,3,39.9223,29.5850,29.8529,492.1603,
2012,6,4,45.5651,29.5850,29.8529,492.1603,
2012,6,5,51.1055,29.5850,29.8529,492.1603,
2012,6,6,107.0605,29.5850,29.8529,492.1603,
2012,6,7,85.4481,29.5850,29.8529,492.1603,
2012,6,8,78.5261,29.5850,29.8529,492.1603,
2012,6,9,100.6620,29.5850,29.8529,492.1603,
2012,6,10,99.6167,29.5850,29.8529,492.1603,
2012,6,11,107.4354,29.5850,29.8529,492.1603,
2012,6,12,124.0176,29.5850,29.8529,492.1603,
2012,6,13,128.1345,29.5850,29.8529,492.1603,
2012,6,14,126.5263,29.5850,29.8529,492.1603,
2012,6,15,125.8048,29.5850,29.8529,492.1603,
2012,6,16,114.6001,29.5850,29.8529,492.1603,
2012,6,17,101.8305,29.5850,29.8529,492.1603,
2012,6,18,87.3497,29.5850,29.8529,492.1603,
2012,6,19,89.4588,29.5850,29.8529,492.1603,
2012,6,20,87.5900,29.5850,29.8529,492.1603,
2012,6,21,87.6532,29.5850,29.8529,492.1603,
2012,6,22,83.6356,29.5850,29.8529,492.1603,
2012,6,23,76.4492,29.5850,29.8529,492.1603,
2012,6,24,70.7118,29.5850,29.8529,492.1603,
2012,6,25,78.7730,29.5850,29.8529,492.1603,
2012,6,26,74.1264,29.5850,29.8529,492.1603,
2012,6,27,88.9527,29.5850,29.8529,492.1603,
2012,6,28,98.5471,29.5850,29.8529,492.1603,
2012,6,29,100.1338,29.5850,29.8529,492.1603,
2012,6,30,81.4159,29.5850,29.8529,492.1603,
2012,7,1,77.9373,29.3930,29.6152,435.3086,
2012,7,2,77.8895,29.3930,29.6152,435.3086,
2012,7,3,82.1550,29.3930,29.6152,435.3086,
2012,7,4,70.7466,29.3930,29.6152,435.3086,
2012,7,5,77.5581,29.3930,29.6152,435.3086,
2012,7,6,77.6033,29.3930,29.6152,435.3086,
2012,7,7,66.4026,29.3930,29.6152,435.3086,
2012,7,8,55.5122,29.3930,29.6152,435.3086,
2012,7,9,65.3514,29.3930,29.6152,435.3086,
2012,7,10,72.1538,29.3930,29.6152,435.3086,
2012,7,11,74.6262,29.3930,29.6152,435.3086,
2012,7,12,70.1985,29.3930,29.6152,435.3086,
2012,7,13,67.7489,29.3930,29.6152,435.3086,
2012,7,14,58.2259,29.3930,29.6152,435.3086,
2012,7,15,55.1491,29.3930,29.6152,435.3086,
2012,7,16,63.7551,29.3930,29.6152,435.3086,
2012,7,17,66.2225,29.3930,29.6152,435.3086,
2012,7,18,85.8275,29.3930,29.6152,435.3086,
2012,7,19,87.8677,29.3930,29.6152,435.3086,
2012,7,20,73.6291,29.3930,29.6152,435.3086,
